Date,Gold_USD,DXY,avg_sentiment,news_count
2017-03-31,28612,100.35,0.075524731,93.0
2017-04-03,28720,100.54,0.117423313,163.0
2017-04-04,28960,100.54,0.108070588,221.0
2017-04-05,28617,100.56,0.126970769,195.0
2017-04-06,28697,100.67,0.180732143,196.0
2017-04-07,28650,101.18,0.174185345,232.0
2017-04-10,28699,101.02,0.115574522,157.0
2017-04-11,29149,100.71,0.059875598,209.0
2017-04-12,29189,100.78,-0.01650582,189.0
2017-04-13,29358,100.56,0.122734286,210.0
2017-04-17,29392,100.29,0.161745291,223.0
2017-04-18,29518,99.5,0.131300741,270.0
2017-04-19,29313,99.74,0.057575686,255.0
2017-04-20,29308,99.78,0.15283981,211.0
2017-04-21,29432,99.98,0.127544388,196.0
2017-04-24,29128,99.09,0.068353247,231.0
2017-04-25,28827,98.78,0.170999565,230.0
2017-04-26,28757,99.05,0.085935263,190.0
2017-04-27,28784,99.08,0.11960383,235.0
2017-04-28,28872,99.05,0.127109778,225.0
2017-05-01,28654,99.08,0.140657456,228.0
2017-05-02,28571,98.98,0.144926877,253.0
2017-05-03,28571,99.21,0.091856078,255.0
2017-05-04,28060,98.8,0.088519577,378.0
2017-05-05,28184,98.65,0.129382965,317.0
2017-05-08,28119,99.06,0.153459833,239.0
2017-05-09,27981,99.66,0.146103906,256.0
2017-05-10,28007,99.67,0.061619417,206.0
2017-05-11,28022,99.62,0.059310448,268.0
2017-05-12,28019,99.25,0.204279213,178.0
2017-05-15,28008,98.91,0.109670811,370.0
2017-05-16,28109,98.11,0.124497107,242.0
2017-05-17,28614,97.58,0.109758696,184.0
2017-05-18,28710,97.88,0.110069948,193.0
2017-05-19,28634,97.14,0.288019231,130.0
2017-05-22,28783,96.98,0.158429104,134.0
2017-05-23,28808,97.35,0.176195205,292.0
2017-05-24,28719,97.24,0.085717489,223.0
2017-05-25,28638,97.25,0.130463566,258.0
2017-05-26,28847,97.44,0.134883495,206.0
2017-05-29,28874,97.44,0.06557619,21.0
2017-05-30,28704,97.28,0.089450521,192.0
2017-05-31,28905,96.92,0.05952293,157.0
2017-06-01,28749,97.2,0.155846988,166.0
2017-06-02,28949,96.72,0.087866667,186.0
2017-06-05,29111,96.8,0.158780667,300.0
2017-06-06,29481,96.64,0.131333642,324.0
2017-06-07,29376,96.75,0.143025143,350.0
2017-06-08,29049,96.92,0.178037349,166.0
2017-06-09,28938,97.27,0.098628571,140.0
2017-06-12,28917,97.14,0.076035664,286.0
2017-06-13,28862,96.97,0.18857085,247.0
2017-06-14,28946,96.94,0.156184466,309.0
2017-06-15,28686,97.43,0.094591319,288.0
2017-06-16,28616,97.16,0.149328315,279.0
2017-06-19,28473,97.55,0.126300909,330.0
2017-06-20,28475,97.76,0.167407921,303.0
2017-06-21,28495,97.56,0.161028479,309.0
2017-06-22,28557,97.59,0.144974351,308.0
2017-06-23,28648,97.26,0.134562055,253.0
2017-06-26,28426,97.43,0.168734975,203.0
2017-06-27,28483,96.39,0.1121932,250.0
2017-06-28,28485,96.01,0.089984906,106.0
2017-06-29,28527,95.63,0.166297256,328.0
2017-06-30,28295,95.63,0.196046939,245.0
2017-07-03,27952,96.22,0.096860811,222.0
2017-07-04,28043,96.22,0.090641489,94.0
2017-07-05,28051,96.29,0.13451962,316.0
2017-07-06,28143,95.8,0.167553687,339.0
2017-07-07,27812,96.01,0.177611628,430.0
2017-07-10,27840,96.02,0.158166158,393.0
2017-07-11,27871,95.67,0.138807053,397.0
2017-07-12,27889,95.76,0.167396676,361.0
2017-07-13,27868,95.73,0.187560767,339.0
2017-07-14,28022,95.15,0.197021528,432.0
2017-07-17,28147,95.13,0.130053957,417.0
2017-07-18,28280,94.6,0.160605085,413.0
2017-07-19,28270,94.78,0.143472837,416.0
2017-07-20,28345,94.31,0.1586,431.0
2017-07-21,28541,93.86,0.123938767,454.0
2017-07-24,28530,93.98,0.109469139,418.0
2017-07-25,28490,94.05,0.103126975,519.0
2017-07-26,28396,93.67,0.104145981,622.0
2017-07-27,28477,93.86,0.066333457,538.0
2017-07-28,28596,93.26,0.081115696,790.0
2017-07-31,28588,92.86,0.101492634,543.0
2017-08-01,28514,93.04,0.10806959,536.0
2017-08-02,28486,92.84,0.118412378,614.0
2017-08-03,28447,92.84,0.126466813,684.0
2017-08-04,28373,93.54,0.095554331,635.0
2017-08-07,28419,93.43,0.154529866,596.0
2017-08-08,28357,93.65,0.138811131,548.0
2017-08-09,28800,93.55,0.100651149,522.0
2017-08-10,29130,93.4,0.112585512,566.0
2017-08-11,29158,93.07,0.189647702,631.0
2017-08-14,29042,93.41,0.13418598,592.0
2017-08-16,28878,93.54,0.229763576,453.0
2017-08-17,29093,93.62,0.190435681,426.0
2017-08-18,29109,93.43,0.139332019,431.0
2017-08-21,29224,93.09,0.154915452,343.0
2017-08-22,29061,93.55,0.174423416,363.0
2017-08-23,29090,93.15,0.075327586,348.0
2017-08-24,29021,93.28,0.166709524,336.0
2017-08-25,29086,92.74,0.149061202,366.0
2017-08-28,29425,92.21,0.186887887,388.0
2017-08-29,29588,92.25,0.148804439,428.0
2017-08-30,29540,92.88,0.191071822,472.0
2017-08-31,29756,92.67,0.168125272,368.0
2017-09-01,29788,92.81,0.139882623,305.0
2017-09-04,30174,92.64,0.019806667,75.0
2017-09-05,30226,92.25,0.180865026,386.0
2017-09-06,30088,92.29,0.158362078,385.0
2017-09-07,30287,91.66,0.1419375,352.0
2017-09-08,30271,91.35,0.174033937,442.0
2017-09-11,29942,91.9,0.207029561,433.0
2017-09-12,29953,91.88,0.135343489,407.0
2017-09-13,29896,92.52,0.210072778,360.0
2017-09-14,30020,92.12,0.17462234,282.0
2017-09-15,29869,91.87,0.143862829,304.0
2017-09-18,29561,92.05,0.23362125,320.0
2017-09-19,29628,91.79,0.179104885,348.0
2017-09-20,29780,92.51,0.191751242,322.0
2017-09-21,29584,92.19,0.177506609,348.0
2017-09-22,29608,92.17,0.220303909,307.0
2017-09-25,30065,92.65,0.152210839,286.0
2017-09-26,29885,92.97,0.198041337,329.0
2017-09-27,29673,93.36,0.193692446,278.0
2017-09-28,29624,93.08,0.218026645,304.0
2017-09-29,29549,93.08,0.22972381,357.0
2017-10-03,29400,93.57,0.187967946,443.0
2017-10-04,29331,93.46,0.168558735,332.0
2017-10-05,29412,93.96,0.217273563,348.0
2017-10-06,29510,93.8,0.185449563,343.0
2017-10-09,29670,93.67,0.112110458,306.0
2017-10-10,29768,93.29,0.129512188,361.0
2017-10-11,29659,93.02,0.172246005,413.0
2017-10-12,29756,93.06,0.168138292,363.0
2017-10-13,29800,93.09,0.215045657,449.0
2017-10-16,29808,93.31,0.165320104,383.0
2017-10-17,29565,93.51,0.136949776,446.0
2017-10-18,29536,93.36,0.170921103,417.0
2017-10-19,29654,93.16,0.152411823,406.0
2017-10-20,29541,93.7,0.192772711,557.0
2017-10-23,29499,93.94,0.137567475,495.0
2017-10-24,29498,93.77,0.094354054,518.0
2017-10-25,29362,93.71,0.12443248,508.0
2017-10-26,29236,94.61,0.136412131,643.0
2017-10-27,29272,94.92,0.106804942,607.0
2017-10-30,29349,94.56,0.103500198,505.0
2017-10-31,29040,94.55,0.103173427,429.0
2017-11-01,29120,94.81,0.102223146,445.0
2017-11-02,29242,94.69,0.075906481,432.0
2017-11-03,29191,94.94,0.105931636,550.0
2017-11-06,29363,94.76,0.103861933,507.0
2017-11-07,29457,94.91,0.123225612,531.0
2017-11-08,29562,94.87,0.076752339,449.0
2017-11-09,29670,94.44,0.099486437,435.0
2017-11-10,29508,94.39,0.146593731,335.0
2017-11-13,29619,94.49,0.13161652,454.0
2017-11-14,29620,93.83,0.144920204,490.0
2017-11-15,29528,93.81,0.186674207,473.0
2017-11-16,29491,93.93,0.11753874,524.0
2017-11-17,29658,93.66,0.056276703,1013.0
2017-11-20,29339,94.08,0.080235802,1296.0
2017-11-21,29334,93.95,0.04730748,1123.0
2017-11-22,29504,93.22,0.112564918,972.0
2017-11-23,29420,93.22,0.02558883,376.0
2017-11-24,29375,92.78,0.066538942,624.0
2017-11-27,29460,92.9,0.007068281,1053.0
2017-11-28,29381,93.27,0.110808617,1056.0
2017-11-29,29215,93.16,-0.012461979,1536.0
2017-11-30,28992,93.05,0.123661049,896.0
2017-12-01,29217,92.89,0.118872988,907.0
2017-12-04,29059,93.19,0.099776131,1370.0
2017-12-05,28893,93.38,0.115945739,1021.0
2017-12-06,28972,93.61,0.116183174,1046.0
2017-12-07,28670,93.8,0.116875113,884.0
2017-12-08,28588,93.9,0.148991224,809.0
2017-12-11,28429,93.87,0.100510674,965.0
2017-12-12,28318,94.1,0.095383721,817.0
2017-12-13,28377,93.43,0.107461131,831.0
2017-12-14,28500,93.49,0.080545066,912.0
2017-12-15,28441,93.93,0.128235108,1014.0
2017-12-18,28663,93.69,0.128840833,960.0
2017-12-19,28555,93.44,0.138903382,1035.0
2017-12-20,28617,93.31,0.128679872,934.0
2017-12-21,28596,93.28,0.075984507,923.0
2017-12-22,28757,93.35,0.108708435,735.0
2017-12-26,28924,93.26,0.137327033,984.0
2017-12-27,29092,93.03,0.136370149,737.0
2017-12-28,29171,92.6,0.118347346,697.0
2017-12-29,29372,92.12,0.138615034,745.0
2018-01-01,29324,92.25,0.217785981,214.0
2018-01-02,29392,91.87,0.100505102,1078.0
2018-01-03,29481,92.16,0.11907972,1070.0
2018-01-04,29472,91.85,0.115802855,1121.0
2018-01-05,29465,91.95,0.121238345,858.0
2018-01-08,29270,92.36,0.046221995,1273.0
2018-01-09,29173,92.53,0.074990975,964.0
2018-01-10,29343,92.33,0.083856574,1156.0
2018-01-11,29404,91.85,0.098169469,1130.0
2018-01-12,29553,90.97,0.11019375,1056.0
2018-01-15,29763,90.97,0.146712334,527.0
2018-01-16,29830,90.39,0.106762986,1313.0
2018-01-17,29761,90.54,0.11744084,1190.0
2018-01-18,29644,90.5,0.11053821,1285.0
2018-01-19,29743,90.57,0.074263447,1056.0
2018-01-22,29806,90.4,0.080602433,1192.0
2018-01-23,29876,90.12,0.069765936,1277.0
2018-01-24,30244,89.21,0.072006971,1291.0
2018-01-25,30367,89.39,0.081901552,1289.0
2018-01-29,30074,89.31,0.050230673,1278.0
2018-01-30,30052,89.16,0.051031289,1288.0
2018-01-31,30064,89.13,0.079599673,1530.0
2018-02-01,30512,88.67,0.117984567,1594.0
2018-02-02,30399,89.19,0.054775606,1156.0
2018-02-05,30286,89.55,0.083481791,1351.0
2018-02-06,30182,89.58,0.045927157,1414.0
2018-02-07,29976,90.25,0.022404389,1709.0
2018-02-08,30103,90.23,0.033198607,1364.0
2018-02-09,29999,90.44,0.04085429,1247.0
2018-02-12,30133,90.21,0.070342025,1185.0
2018-02-13,30195,89.7,0.07396875,1504.0
2018-02-14,30605,89.12,0.078668199,1588.0
2018-02-15,30549,88.59,0.081595485,1484.0
2018-02-16,30785,89.1,0.050102051,975.0
2018-02-19,30715,89.1,0.084862676,568.0
2018-02-20,30524,89.72,0.03177128,1640.0
2018-02-21,30459,90.0,0.039662754,1576.0
2018-02-22,30564,89.74,0.012555471,1444.0
2018-02-23,30492,89.88,0.055647854,1072.0
2018-02-26,30518,89.85,0.039214861,1366.0
2018-02-27,30306,90.36,0.076743162,1499.0
2018-02-28,30423,90.61,0.028772333,1406.0
2018-03-01,30181,90.32,0.067586716,1340.0
2018-03-02,30473,89.94,0.075650637,1021.0
2018-03-05,30429,90.08,0.00905416,1298.0
2018-03-06,30568,89.62,0.092701326,1282.0
2018-03-07,30461,89.64,0.036462267,1182.0
2018-03-08,30436,90.18,0.046867842,1418.0
2018-03-09,30408,90.09,0.080327773,1055.0
2018-03-12,30340,89.89,0.032167794,1124.0
2018-03-13,30387,89.66,0.043938726,989.0
2018-03-14,30413,89.7,0.06878494,1162.0
2018-03-15,30314,90.14,0.01097432,1250.0
2018-03-16,30251,90.23,0.031091212,899.0
2018-03-19,30432,89.77,0.055553838,990.0
2018-03-20,30284,90.37,0.070808768,901.0
2018-03-21,30464,89.78,0.035595436,723.0
2018-03-22,30506,89.86,0.054285208,960.0
2018-03-23,30901,89.48,0.048789303,804.0
2018-03-26,30889,89.03,0.051221251,1007.0
2018-03-27,30717,89.33,0.058328097,993.0
2018-03-28,30518,90.06,0.047550388,1032.0
2018-03-29,30426,90.15,0.066105054,1108.0
2018-04-02,30961,90.05,0.043265452,1262.0
2018-04-03,30625,90.2,0.03163235,1153.0
2018-04-04,30886,90.14,0.030471802,1032.0
2018-04-05,30505,90.46,0.113195044,1029.0
2018-04-06,30605,90.11,0.07098017,943.0
2018-04-09,30675,89.84,0.049731767,1149.0
2018-04-10,30798,89.59,0.01784719,1121.0
2018-04-11,31244,89.57,0.096523571,1120.0
2018-04-12,30897,89.75,0.084099407,1012.0
2018-04-13,31005,89.8,0.088924821,979.0
2018-04-16,31167,89.42,0.03869544,965.0
2018-04-17,31257,89.52,0.103394828,1160.0
2018-04-18,31410,89.62,0.047409615,1196.0
2018-04-19,31479,89.94,0.049893339,1186.0
2018-04-20,31314,90.32,0.070911207,1044.0
2018-04-23,31164,90.95,0.090092582,1375.0
2018-04-24,31262,90.77,0.055671722,1510.0
2018-04-25,31301,91.17,0.047940159,1631.0
2018-04-26,31158,91.56,0.049267631,1659.0
2018-04-27,31129,91.54,0.067709106,1230.0
2018-04-30,30947,91.84,0.064142658,1294.0
2018-05-01,30874,92.45,0.030544692,1752.0
2018-05-02,30926,92.51,0.050032467,1962.0
2018-05-03,31003,92.41,0.021435229,1706.0
2018-05-04,31068,92.57,0.073644454,1163.0
2018-05-07,31247,92.75,0.056460065,1530.0
2018-05-08,31200,93.12,0.079655651,1637.0
2018-05-09,31303,93.04,0.040155408,1433.0
2018-05-10,31352,92.65,0.067253251,1538.0
2018-05-11,31500,92.54,0.047314482,1312.0
2018-05-14,31496,92.59,0.082126904,1208.0
2018-05-15,31186,93.22,0.075591069,1478.0
2018-05-16,31007,93.39,0.084703488,1376.0
2018-05-17,30986,93.47,0.043749739,1148.0
2018-05-18,31093,93.64,0.096155556,1017.0
2018-05-21,31114,93.68,0.049613779,1212.0
2018-05-22,31111,93.61,0.117497927,1158.0
2018-05-23,31186,94.0,0.062899002,1102.0
2018-05-24,31461,93.76,0.055081514,806.0
2018-05-25,31194,94.19,0.091945635,1008.0
2018-05-28,30971,94.19,0.244769476,439.0
2018-05-29,31184,94.83,0.030737891,1119.0
2018-05-30,31030,94.15,0.0597841,1195.0
2018-05-31,30882,93.98,0.069809885,1214.0
2018-06-01,30568,94.19,0.110162925,1060.0
2018-06-04,30708,94.02,0.151255574,1229.0
2018-06-05,30699,93.9,0.057123824,957.0
2018-06-06,30755,93.66,0.055866765,1014.0
2018-06-07,31055,93.4,0.049394783,1131.0
2018-06-08,31076,93.55,0.061481348,1024.0
2018-06-11,31035,93.58,0.106560983,346.0
2018-06-12,30952,93.8,0.062705437,1214.0
2018-06-13,30952,93.71,0.09574188,1096.0
2018-06-14,31145,94.77,0.076382412,904.0
2018-06-15,30804,94.79,0.071707467,991.0
2018-06-18,30773,94.8,0.077380636,1007.0
2018-06-19,30702,95.08,-0.025338067,1190.0
2018-06-20,30605,95.06,0.071039801,1108.0
2018-06-21,30451,94.74,0.051686284,1203.0
2018-06-22,30498,94.52,0.104254458,931.0
2018-06-25,30540,94.28,0.038983934,1027.0
2018-06-26,30480,94.66,0.078199561,1139.0
2018-06-27,30606,95.27,0.028146222,1019.0
2018-06-28,30431,95.39,0.073546375,938.0
2018-06-29,30363,94.64,0.054712563,788.0
2018-07-02,30153,95.03,0.037499913,1149.0
2018-07-03,30469,94.67,0.046421944,1039.0
2018-07-04,30510,94.67,0.167452038,319.0
2018-07-05,30541,94.47,0.033264879,951.0
2018-07-06,30582,94.04,0.092681747,893.0
2018-07-09,30638,94.08,0.171005437,1214.0
2018-07-10,30551,94.15,0.052191996,1087.0
2018-07-11,30344,94.72,0.02150625,1264.0
2018-07-12,30175,94.81,0.104104,975.0
2018-07-13,30131,94.75,0.093802314,1037.0
2018-07-16,30103,94.51,0.094521284,1386.0
2018-07-17,29757,94.94,0.065318224,1081.0
2018-07-18,29799,95.08,0.119739058,1147.0
2018-07-19,29913,95.15,0.077885261,1228.0
2018-07-20,29957,94.45,0.095293681,1171.0
2018-07-23,29914,94.67,0.05351541,1207.0
2018-07-24,29912,94.61,0.049607857,1591.0
2018-07-25,29959,94.36,0.029151995,1729.0
2018-07-26,29836,94.75,0.05379005,2010.0
2018-07-27,29805,94.67,0.047054712,1252.0
2018-07-30,29755,94.32,0.041718512,1707.0
2018-07-31,29638,94.49,0.050987562,1825.0
2018-08-01,29462,94.62,0.031771644,2123.0
2018-08-02,29520,95.16,0.023410303,1980.0
2018-08-03,29800,95.14,0.074395868,1428.0
2018-08-06,29563,95.36,0.085508137,1659.0
2018-08-07,29534,95.22,0.024052828,1662.0
2018-08-08,29544,95.05,0.042524607,1654.0
2018-08-09,29605,95.5,0.06331052,1578.0
2018-08-10,29706,96.36,0.07880435,1632.0
2018-08-13,29665,96.39,0.04164818,1374.0
2018-08-14,29664,96.73,0.065034406,1430.0
2018-08-16,29275,96.64,0.078492484,1224.0
2018-08-17,29275,96.1,0.136396392,970.0
2018-08-20,29435,95.9,0.073977101,1166.0
2018-08-21,29542,95.26,0.092187126,1336.0
2018-08-22,29627,95.15,0.083319371,1368.0
2018-08-23,29576,95.67,0.022709727,1172.0
2018-08-24,29882,95.15,0.061831362,947.0
2018-08-27,29973,94.78,0.111113664,988.0
2018-08-28,29981,94.72,0.106271003,1107.0
2018-08-29,30144,94.6,0.053931385,1061.0
2018-08-30,30131,94.72,0.058143014,1095.0
2018-08-31,30116,95.14,0.079470705,1007.0
2018-09-03,30327,95.14,0.07979076,487.0
2018-09-04,30221,95.44,0.031900188,1063.0
2018-09-05,30310,95.18,0.025312971,1195.0
2018-09-06,30565,95.02,0.075510319,1221.0
2018-09-07,30509,95.36,0.051218526,1031.0
2018-09-10,30725,95.15,0.102238233,1109.0
2018-09-11,30732,95.25,0.040894159,993.0
2018-09-12,30664,94.8,0.087604202,1047.0
2018-09-13,30470,94.52,0.020876515,1056.0
2018-09-14,30453,94.93,0.094053014,813.0
2018-09-17,30778,94.5,0.055854887,1146.0
2018-09-18,30811,94.64,0.089116917,1064.0
2018-09-19,30649,94.54,0.084450465,967.0
2018-09-20,30623,93.91,0.046437366,1116.0
2018-09-21,30609,94.22,0.107584899,841.0
2018-09-24,30862,94.19,0.076998261,1035.0
2018-09-25,30838,94.13,0.071955546,1154.0
2018-09-26,30608,94.19,0.075293824,1020.0
2018-09-27,30356,94.89,0.124470756,1125.0
2018-09-28,30479,95.13,0.096834354,914.0
2018-10-01,30614,95.3,0.04489058,1051.0
2018-10-03,31025,95.76,0.096520318,1196.0
2018-10-04,31136,95.75,0.072352186,1121.0
2018-10-05,31233,95.62,0.067080598,1103.0
2018-10-08,31096,95.76,0.080980079,1260.0
2018-10-09,31161,95.67,0.095256208,1329.0
2018-10-10,31247,95.51,0.052753963,1186.0
2018-10-11,31793,95.02,0.05773504,1250.0
2018-10-12,31670,95.22,0.078737318,962.0
2018-10-15,31877,95.06,0.076337133,1123.0
2018-10-16,31701,95.05,0.07111012,1166.0
2018-10-17,31702,95.58,0.069005593,1180.0
2018-10-18,31885,95.9,0.030250523,1243.0
2018-10-19,31737,95.71,0.083090053,1136.0
2018-10-22,31729,96.01,0.080865953,1307.0
2018-10-23,31871,95.96,0.040257656,1809.0
2018-10-24,31723,96.43,0.031932178,1905.0
2018-10-25,31683,96.68,0.050032583,1909.0
2018-10-26,31764,96.36,0.056346704,1411.0
2018-10-29,31730,96.58,0.058905586,1665.0
2018-10-30,31725,97.01,0.068657524,1688.0
2018-10-31,31631,97.13,0.056382433,1907.0
2018-11-01,31783,96.28,0.032425566,1944.0
2018-11-02,31737,96.54,0.052506671,1424.0
2018-11-05,31783,96.28,0.067284082,1602.0
2018-11-06,31657,96.32,0.038166563,1920.0
2018-11-07,31602,96.0,0.065851792,1730.0
2018-11-08,31408,96.72,0.040752912,1631.0
2018-11-09,31023,96.91,0.020855983,1454.0
2018-11-12,31014,97.54,0.043395358,1228.0
2018-11-13,30778,97.3,0.088262314,1409.0
2018-11-14,30838,96.8,0.054368061,1506.0
2018-11-15,30831,96.93,0.073910135,1263.0
2018-11-16,31017,96.47,0.079780375,1228.0
2018-11-19,30888,96.19,0.063162969,1172.0
2018-11-20,30830,96.84,0.067530922,1313.0
2018-11-21,30839,96.71,0.07195531,1177.0
2018-11-22,30613,96.71,0.111132527,372.0
2018-11-23,30513,96.92,0.077529358,763.0
2018-11-26,30574,97.07,0.102921389,1080.0
2018-11-27,30423,97.37,0.106598203,1113.0
2018-11-28,30457,96.79,0.065217474,1259.0
2018-11-29,30253,96.78,0.128369874,1029.0
2018-11-30,30186,97.27,0.0828947,1000.0
2018-12-03,30787,97.04,0.069128059,1422.0
2018-12-04,30964,96.97,0.053023416,1247.0
2018-12-05,30926,97.07,0.10024136,1059.0
2018-12-06,31005,96.81,0.105444963,1201.0
2018-12-07,31440,96.51,0.063931835,1090.0
2018-12-10,31895,97.22,0.039212111,1156.0
2018-12-11,31812,97.39,0.144253898,1334.0
2018-12-12,31626,97.04,0.113139733,1198.0
2018-12-13,31414,97.06,0.088588388,887.0
2018-12-14,31437,97.44,0.039699261,1082.0
2018-12-17,31501,97.1,0.071457862,1132.0
2018-12-18,31075,97.1,0.139123623,944.0
2018-12-19,31139,97.03,0.096460386,1088.0
2018-12-20,31219,96.28,0.060360393,967.0
2018-12-21,31126,96.96,0.091381679,917.0
2018-12-24,31375,96.55,0.062538544,742.0
2018-12-26,31463,97.05,0.179156775,738.0
2018-12-27,31611,96.48,0.143339844,768.0
2018-12-28,31506,96.4,0.126067292,746.0
2018-12-31,31489,96.17,0.133705957,940.0
2019-01-01,31560,96.17,0.160744298,228.0
2019-01-02,31934,96.82,0.119404481,1205.0
2019-01-03,31939,96.31,0.099361772,1219.0
2019-01-04,31679,96.18,0.103285714,1134.0
2019-01-07,31652,95.67,0.078116134,1252.0
2019-01-08,31736,95.9,0.141030989,1223.0
2019-01-09,31993,95.22,0.131090347,1326.0
2019-01-10,31878,95.54,0.107639615,1194.0
2019-01-11,31924,95.67,0.132550758,989.0
2019-01-14,32130,95.61,0.069641242,1079.0
2019-01-15,32169,96.04,0.070344106,1247.0
2019-01-16,32272,96.06,0.093262182,1256.0
2019-01-17,32253,96.06,0.083444453,1271.0
2019-01-18,32089,96.34,0.055919604,959.0
2019-01-21,32039,96.34,0.142747619,567.0
2019-01-22,32154,96.3,0.060177306,1084.0
2019-01-23,32135,96.12,0.101688305,1180.0
2019-01-24,32016,96.6,0.081766831,1423.0
2019-01-25,32339,95.79,0.066827354,1009.0
2019-01-28,32536,95.75,0.107645803,1227.0
2019-01-29,32891,95.82,0.072392514,1563.0
2019-01-30,32903,95.34,0.049766768,1312.0
2019-01-31,33100,95.58,0.084734237,1475.0
2019-02-01,33405,95.58,0.083188116,1136.0
2019-02-04,33455,95.85,0.109348283,1398.0
2019-02-05,33381,96.07,0.08367961,1692.0
2019-02-06,33222,96.39,0.09001527,1480.0
2019-02-07,33056,96.51,0.058969655,1506.0
2019-02-08,33125,96.64,0.09756048,1126.0
2019-02-11,32931,97.06,0.035869318,1232.0
2019-02-12,32747,96.71,0.105099343,1523.0
2019-02-13,32909,97.13,0.079473587,1522.0
2019-02-14,32970,96.98,0.055857115,1560.0
2019-02-15,33263,96.9,0.082292691,1163.0
2019-02-18,33463,96.9,0.089010915,907.0
2019-02-19,33753,96.52,0.101398563,1392.0
2019-02-20,33719,96.45,0.07376099,1515.0
2019-02-21,33302,96.61,0.048632349,1592.0
2019-02-22,33369,96.51,0.059489538,1233.0
2019-02-25,33159,96.41,0.094464291,1305.0
2019-02-26,33228,96.0,0.064935444,1374.0
2019-02-27,33171,96.15,0.071605959,1309.0
2019-02-28,32902,96.16,0.061436829,1249.0
2019-03-01,32533,96.53,0.119299295,1134.0
2019-03-04,32505,96.68,0.086802659,1241.0
2019-03-05,32015,96.87,0.10414565,1069.0
2019-03-06,31954,96.87,0.089784737,1199.0
2019-03-07,31946,97.67,0.123020928,1314.0
2019-03-08,32174,97.31,0.097664029,1251.0
2019-03-11,31915,97.22,0.075334851,505.0
2019-03-12,32015,96.94,0.078220711,1323.0
2019-03-13,32225,96.55,0.082430916,1255.0
2019-03-14,31832,96.78,0.074481276,956.0
2019-03-15,31853,96.59,0.123908067,1128.0
2019-03-18,31685,96.52,0.089356833,1200.0
2019-03-19,31985,96.38,0.114637752,1041.0
2019-03-20,31740,95.76,0.072106465,990.0
2019-03-21,31842,96.5,0.085376576,952.0
2019-03-22,32155,96.65,0.073343234,909.0
2019-03-25,32223,96.57,0.116803568,953.0
2019-03-26,32113,96.74,0.137309414,1126.0
2019-03-27,32019,96.77,0.102839533,1070.0
2019-03-28,31624,97.2,0.112495436,964.0
2019-03-29,31703,97.28,0.077999808,1043.0
2019-04-01,31570,97.23,0.087850967,1189.0
2019-04-02,31535,97.36,0.104362793,1196.0
2019-04-03,31450,97.09,0.065947339,1090.0
2019-04-04,31503,97.31,0.09898472,1034.0
2019-04-05,31566,97.39,0.124180569,1055.0
2019-04-08,32076,97.05,0.120952654,1187.0
2019-04-09,32098,97.01,0.115416994,1018.0
2019-04-10,32174,96.95,0.114410401,1048.0
2019-04-11,31663,97.18,0.111331662,1137.0
2019-04-12,31760,96.97,0.129413902,1266.0
2019-04-15,31760,96.94,0.070808801,1068.0
2019-04-16,31474,97.04,0.100549961,1291.0
2019-04-17,31410,97.01,0.102843224,1284.0
2019-04-18,31403,97.47,0.027855786,1737.0
2019-04-22,31531,97.29,0.063904193,1264.0
2019-04-23,31525,97.64,0.113292834,1535.0
2019-04-24,31759,98.17,0.064567968,1767.0
2019-04-25,31843,98.2,0.043585927,1748.0
2019-04-26,31868,98.01,0.10322287,1303.0
2019-04-30,31625,97.48,0.064551732,1732.0
2019-05-01,31563,97.69,0.060498319,1904.0
2019-05-02,31203,97.83,0.048399813,2140.0
2019-05-03,31341,97.52,0.073526587,1749.0
2019-05-06,31578,97.52,0.015365414,1862.0
2019-05-07,31739,97.63,0.03591603,2015.0
2019-05-08,31697,97.62,0.018674554,1737.0
2019-05-09,31926,97.37,0.012732623,1643.0
2019-05-10,31917,97.33,0.059402413,1409.0
2019-05-13,32499,97.32,0.028564215,1509.0
2019-05-14,32248,97.53,0.067914063,1472.0
2019-05-15,32261,97.57,0.101245853,1507.0
2019-05-16,31985,97.86,0.050702735,1243.0
2019-05-17,31809,98.0,0.10946713,1007.0
2019-05-20,31566,97.93,0.065264835,1092.0
2019-05-21,31442,98.06,0.087336331,1101.0
2019-05-22,31452,98.04,0.056876853,1214.0
2019-05-23,31696,97.86,0.050730668,1213.0
2019-05-24,31554,97.61,0.053291585,915.0
2019-05-27,31630,97.61,0.04174176,534.0
2019-05-28,31569,97.95,0.090501403,1069.0
2019-05-29,31760,98.14,0.05080144,1389.0
2019-05-30,31831,98.14,0.060934238,1253.0
2019-05-31,32131,97.75,0.049487022,1125.0
2019-06-03,32405,97.14,0.065041717,1666.0
2019-06-04,32465,97.07,0.080311298,1071.0
2019-06-05,32607,97.32,0.069979757,1151.0
2019-06-06,32734,97.04,0.056529963,1345.0
2019-06-07,32867,96.54,0.075347447,940.0
2019-06-10,32611,96.76,0.142791559,1161.0
2019-06-11,32576,96.69,0.110704121,1092.0
2019-06-12,32685,97.0,0.043608442,1149.0
2019-06-13,32884,97.01,0.069899744,1174.0
2019-06-14,32984,97.57,0.058593542,1053.0
2019-06-17,32961,97.56,0.148567733,1032.0
2019-06-18,32939,97.64,0.132238315,1151.0
2019-06-19,32976,97.12,0.102511905,1134.0
